# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = fastbreak_model
# start_datetime = 2025-10-05 00:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = sine_data.json
# init = 2 (Default)
# random
#   seed = 3103514897 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,psi.1,psi.2,psi.3,psi.4
# Adaptation terminated
# Step size = 0.0171387
# Diagonal elements of inverse mass matrix:
# 0.00238716, 0.158083, 0.857078, 0.987253, 0.2091, 0.280006, 0.632137, 0.00120071, 0.00116149, 0.00131869, 0.00236363
-125.45107,0.93251776,0.017138713,8,255,0,129.88286,1.1527608,-0.83475713,9.6592756,-18.312795,16.298113,-15.735419,11.670473,0.79018861,2.3144676,3.9487368,5.3200412
-126.52544,0.98558723,0.017138713,5,63,0,133.37772,1.1456999,-0.88409263,9.5473208,-18.141887,16.284231,-15.730377,11.719247,0.78357286,2.3008343,3.9263404,5.2982539
-120.63029,0.95500546,0.017138713,8,255,0,128.97835,0.98739057,-0.33355004,9.1193905,-17.041581,15.7545,-15.421919,12.616688,0.73391285,2.3461721,3.9189805,5.413287
-119.26033,0.84328488,0.017138713,8,255,0,125.9417,0.98070175,-0.3019607,8.4676696,-16.982597,16.328612,-15.176663,11.452483,0.81490104,2.3405448,3.9106489,5.3931832
-120.84983,0.9576266,0.017138713,8,255,0,124.18102,1.0178288,0.27076144,6.9171816,-15.262838,15.955521,-16.305269,14.160132,0.83793495,2.3255581,3.9929721,5.3869405
-119.61578,0.9721465,0.017138713,8,255,0,124.38673,0.98184977,0.57159445,6.8550133,-15.417505,16.125698,-15.632969,13.672584,0.83804148,2.3128511,3.9482653,5.3920463
-119.29893,0.98297792,0.017138713,8,255,0,123.72684,1.0396015,0.46768512,6.2165944,-15.022344,16.554719,-15.478935,13.36393,0.9003429,2.3205844,3.9277821,5.4341646
-123.25631,0.85414422,0.017138713,8,255,0,126.30047,0.98628632,0.89583115,6.2269204,-15.058125,16.27086,-14.57887,11.352124,0.87224536,2.3031162,3.9205701,5.4132133
-120.9344,0.98772168,0.017138713,8,255,0,128.48609,1.045577,0.47746136,6.6918194,-15.097356,16.155078,-14.633546,11.498029,0.84544095,2.3342521,3.8835671,5.4262569
-123.1073,0.99830001,0.017138713,8,255,0,125.51649,0.97312262,-0.35069286,8.2539972,-16.441536,16.161909,-16.323302,14.015363,0.80230021,2.3745463,3.9646102,5.3752956
-123.11896,0.87727327,0.017138713,8,255,0,128.47606,0.98391261,0.48404737,7.4805981,-15.234626,15.729251,-16.654982,12.948557,0.78243719,2.3918031,3.9557917,5.3322228
-122.79099,0.95975577,0.017138713,8,255,0,126.58559,1.0398463,-0.45005526,9.2060865,-17.520971,16.285307,-15.586264,11.242824,0.77605136,2.3472492,3.9062457,5.4018175
-120.0799,0.98103114,0.017138713,8,255,0,124.65183,0.98182563,0.5133954,6.7204515,-15.090243,16.311489,-15.812135,14.37117,0.85134414,2.3561124,3.9384427,5.4825457
-119.45726,0.99999517,0.017138713,8,255,0,122.59078,1.0337778,0.35384988,6.8601636,-15.581323,16.467466,-15.325565,11.338384,0.86455722,2.3265329,3.9315803,5.3911502
-120.52896,0.94202344,0.017138713,8,255,0,123.48092,0.98112701,0.026995179,7.0740665,-15.00799,16.370807,-16.127139,14.15755,0.83242218,2.3987531,3.8962189,5.4633392
-120.83074,0.50417988,0.017138713,8,511,0,128.85838,0.92265513,0.18148331,7.4142644,-15.707474,16.489318,-16.135403,14.062508,0.80680261,2.3593647,3.927932,5.4386964
-121.5681,0.99964475,0.017138713,7,255,0,126.65591,1.0817093,-0.31398534,8.3870787,-17.155263,16.392401,-15.42299,11.618282,0.82306609,2.3193025,3.953448,5.3463168
-123.67407,0.87437287,0.017138713,8,255,0,130.24187,0.96601984,-0.4406921,8.8866993,-16.967448,16.209425,-15.315762,12.065372,0.78273521,2.3834225,3.8955899,5.4932517
-120.52456,0.9974134,0.017138713,8,383,0,132.40784,0.9574084,0.63123028,6.6488225,-15.038995,16.381194,-15.554594,12.385129,0.83285734,2.3234647,3.8871455,5.4234797
-120.65862,0.96512952,0.017138713,8,383,0,128.04845,1.0521334,0.08025322,7.9608959,-16.238512,16.695815,-15.863006,12.291082,0.7890011,2.3526947,3.8616264,5.3827746
-123.46102,0.97719559,0.017138713,8,255,0,127.84376,1.0015359,0.77320396,5.7542711,-14.564113,16.36141,-15.273869,13.532901,0.8826262,2.2931934,3.9662148,5.466991
-121.05923,0.76760739,0.017138713,8,255,0,128.0064,1.0662915,0.4631012,6.4963489,-15.216813,16.847904,-15.292243,12.888285,0.87876231,2.3501707,3.9044326,5.5072778
-120.12114,0.73025383,0.017138713,8,255,0,125.15617,1.0696938,0.54046062,6.7329107,-15.667661,17.314722,-15.796122,12.589152,0.86028786,2.3319321,3.8817344,5.44595
-121.58446,0.98316208,0.017138713,8,255,0,126.03665,1.0511542,0.31320523,6.698191,-14.146751,15.769546,-15.827567,13.077019,0.80533879,2.403416,3.8957105,5.4696988
-119.54415,0.99872789,0.017138713,8,511,0,124.62576,1.0132743,0.81850852,6.4925014,-14.546611,15.775581,-15.388466,13.226874,0.80987894,2.3426107,3.9222111,5.4146169
-125.32077,0.91638801,0.017138713,7,127,0,127.88071,0.9786065,0.42258481,6.3665507,-14.558398,15.300945,-15.193726,14.772317,0.87118568,2.3278472,4.0018453,5.4692415
-123.01066,0.99962664,0.017138713,8,255,0,131.76896,1.0218582,0.15534538,6.7244011,-15.257254,15.685861,-15.364785,14.443618,0.87577441,2.3073355,3.9871878,5.4129345
-122.56524,0.90686747,0.017138713,8,255,0,130.85668,1.1254952,0.064253772,8.0809142,-17.073407,16.823829,-15.727595,12.566374,0.81622216,2.3134566,3.9405769,5.3785737
-122.9622,0.9950329,0.017138713,8,255,0,126.71652,1.1329008,0.035838247,8.1510387,-16.986776,16.746815,-15.860012,12.887876,0.83300242,2.3468036,3.9415437,5.3910253
-118.35811,0.98305708,0.017138713,7,127,0,124.26658,1.0065478,-0.03368424,8.2529465,-16.38151,16.124974,-15.710328,12.65412,0.79862183,2.3784091,3.9172501,5.4024883
-121.60151,0.93900772,0.017138713,6,95,0,126.99164,0.97523848,-0.30335763,8.3243032,-16.423131,16.455721,-16.036554,13.403624,0.79273856,2.3883034,3.9263126,5.4891218
-119.49632,0.98409185,0.017138713,8,255,0,124.16776,1.0530579,-0.31394052,8.701105,-17.030384,16.35591,-15.4725,13.024492,0.77907307,2.3546497,3.9194029,5.44412
-118.15868,0.79446842,0.017138713,7,255,0,123.49018,1.0102416,-0.20167864,8.4776202,-16.786375,16.380407,-16.014321,13.140841,0.79248872,2.3453227,3.9129892,5.3993898
-119.29707,0.9478569,0.017138713,8,255,0,121.73726,0.94672299,-0.32167784,8.5965749,-17.297554,16.273612,-15.241763,13.59606,0.80304813,2.30525,3.9409935,5.4482867
-120.31634,0.97296667,0.017138713,8,255,0,126.02061,0.96087978,-0.27826983,8.3655567,-16.760802,15.754765,-15.056812,13.358155,0.79820836,2.2970031,3.9500267,5.4611326
-123.84532,0.79852665,0.017138713,8,255,0,128.82348,1.0384759,0.55265883,6.8577641,-15.445919,17.29192,-16.243435,11.892408,0.83303357,2.3871609,3.8900873,5.3875782
-128.24649,0.83915853,0.017138713,7,127,0,137.46613,0.9512753,0.41262047,6.5436787,-14.252296,16.81216,-17.064307,14.065251,0.83495829,2.4459017,3.8612694,5.4194647
-122.61131,0.86264914,0.017138713,8,255,0,132.64455,0.98031267,0.88519645,6.1045227,-14.342058,16.724477,-16.07913,13.705593,0.84281573,2.3789353,3.8740546,5.4646552
-126.47012,0.99992459,0.017138713,8,255,0,130.5975,1.0958694,-0.087213627,7.9914482,-17.209461,17.82739,-16.275529,11.34619,0.86210779,2.3547564,3.8724315,5.3549411
-121.87612,0.94675472,0.017138713,8,255,0,133.9351,1.0342315,0.30829086,6.9940788,-15.35968,16.046304,-14.640023,10.911028,0.83617063,2.3339841,3.8912698,5.4427265
-119.67837,0.92040731,0.017138713,8,255,0,125.96468,0.96300809,-0.22465374,8.4832881,-16.878056,16.376848,-16.033088,13.747423,0.79926581,2.3480791,3.917709,5.4038334
-120.12612,0.99988212,0.017138713,8,255,0,122.42776,1.076913,0.28655093,7.7661737,-16.113384,16.574333,-15.450217,12.001957,0.79014538,2.3606336,3.8947816,5.4556471
-120.84656,0.90291311,0.017138713,7,255,0,124.16465,0.98024727,0.16517993,7.3679552,-15.168936,15.693143,-15.214068,13.614037,0.79678521,2.3716084,3.8890172,5.4674238
-121.57555,0.99896213,0.017138713,8,255,0,125.93503,0.99508368,0.084030502,7.3410102,-14.876332,15.421361,-15.352946,13.559987,0.80771304,2.4025981,3.9271572,5.4803258
-120.52934,0.87887334,0.017138713,8,255,0,128.08509,1.0308172,0.12509804,7.4792985,-16.267174,16.579496,-15.804705,12.969342,0.82286151,2.2935291,3.9454614,5.3954005
-121.93367,0.98051762,0.017138713,7,191,0,126.7274,1.0627031,0.28791024,7.881037,-16.778861,16.460276,-15.302992,13.559932,0.83216927,2.3253274,3.9592429,5.4609045
-121.25945,0.975981,0.017138713,8,255,0,124.85081,0.97994068,-0.16385312,7.8652021,-15.730516,15.718456,-16.000745,12.260771,0.79917796,2.3616868,3.9518937,5.3884993
-119.78777,0.95549968,0.017138713,8,255,0,123.67143,1.0273497,0.076666583,8.2666354,-16.443165,16.095303,-15.827159,12.883776,0.79616594,2.36936,3.9295151,5.3975371
-120.59579,0.85409701,0.017138713,8,511,0,124.78625,1.0776258,0.088751236,7.4830005,-16.031818,16.386807,-15.38257,12.913583,0.82584956,2.3309218,3.9416705,5.4358327
-122.33335,0.79019108,0.017138713,8,255,0,127.27952,1.0813182,0.4235902,7.4331799,-15.739208,16.123105,-15.595105,13.9618,0.79833407,2.3362733,3.9444213,5.4358409
-122.29982,0.93515326,0.017138713,8,255,0,126.02454,1.0859649,0.34460339,7.4363779,-15.690398,16.135777,-15.650589,13.832072,0.79342106,2.3436608,3.9496157,5.4367144
-123.45277,0.99505999,0.017138713,7,255,0,127.87393,1.1020085,-0.41473575,7.9320638,-16.59443,16.312611,-15.63137,13.784358,0.83464119,2.3196065,3.9673467,5.4198
-122.41515,0.8737116,0.017138713,8,255,0,129.13258,1.074371,-0.45354755,9.028061,-17.514927,16.172219,-15.671003,15.096631,0.78830305,2.3360703,3.9650209,5.4710215
-123.04982,0.95561683,0.017138713,8,255,0,128.1053,0.97705624,-0.11605798,8.137607,-15.666558,15.583172,-15.550622,11.185863,0.77424263,2.4161816,3.9296181,5.4038099
-122.29213,0.98209761,0.017138713,8,255,0,128.12048,1.0967283,0.23934337,8.1905832,-16.328153,15.946167,-15.100933,11.765743,0.7624611,2.3525352,3.9339993,5.4487815
-119.35675,0.98279165,0.017138713,8,255,0,128.4759,0.94795358,0.31824732,7.0128292,-15.356229,15.772216,-15.455498,12.40721,0.83780962,2.3166419,3.9579876,5.3770512
-122.76743,0.87264288,0.017138713,5,63,0,125.01868,0.9524499,0.28215374,6.8603004,-15.300002,16.007488,-15.37398,12.61681,0.83085115,2.3134515,3.9557076,5.3739789
-124.21919,0.96852887,0.017138713,8,255,0,127.60994,1.1166031,-0.1471671,8.1346508,-16.468351,16.909211,-15.713093,12.439849,0.80691165,2.3804333,3.8411319,5.4003994
-122.25138,0.94548986,0.017138713,8,255,0,128.37497,0.98602263,0.51413477,7.0911734,-14.863474,15.758177,-16.366115,13.252781,0.7986985,2.3725004,3.9360889,5.3818073
-123.89527,0.99477787,0.017138713,8,255,0,131.83134,1.0875162,0.99208685,5.4856438,-13.997249,15.96532,-14.628122,13.225641,0.90052596,2.3206212,3.913922,5.5031114
-124.21185,0.88982202,0.017138713,8,255,0,131.96251,1.1323271,0.23730285,7.1768768,-16.388868,16.448418,-15.017786,14.528,0.8686842,2.2633707,3.9627386,5.4792338
-122.83877,0.99520015,0.017138713,8,255,0,127.57752,0.97801023,-0.21479846,7.9496406,-17.275376,16.445921,-15.124126,12.124185,0.85838269,2.2592058,3.9798961,5.3574987
-119.52985,0.97023688,0.017138713,7,255,0,130.5119,1.0454958,0.57261152,6.8143456,-14.818909,15.751372,-15.371614,12.741729,0.8179081,2.3606884,3.9129702,5.3983394
-118.83647,0.93712335,0.017138713,8,255,0,123.60129,0.99614245,0.52949151,6.377334,-14.801642,16.653442,-15.988599,13.396971,0.85779368,2.3550304,3.8981392,5.4270165
-120.31135,0.77945526,0.017138713,8,255,0,122.47457,0.99344573,0.55491489,6.437971,-14.849151,16.355237,-15.784488,13.318934,0.84849998,2.3389609,3.9127031,5.430267
-122.85301,0.82530748,0.017138713,8,255,0,125.56994,1.0324138,0.56490174,6.9248497,-15.44647,16.461337,-15.822438,13.736523,0.84781057,2.3411148,3.9280507,5.4180216
-119.75505,0.75559936,0.017138713,6,127,0,130.02571,1.0326865,0.54073616,6.8264735,-15.38259,16.527906,-15.824644,13.751215,0.84178549,2.3429162,3.930593,5.4098658
-118.08571,0.96624559,0.017138713,8,255,0,123.51771,0.98135981,0.18034775,7.399376,-15.291466,15.491901,-15.170205,12.692087,0.80143912,2.3466298,3.9230149,5.422697
-121.28614,0.9964701,0.017138713,7,127,0,123.79721,0.97000405,0.6036709,7.2339555,-15.574319,15.749366,-14.723806,12.635729,0.78931038,2.3065934,3.927847,5.4353311
-121.62278,0.97302482,0.017138713,7,159,0,126.6022,1.0702631,-0.057153161,6.9281283,-14.972364,16.051024,-15.657843,12.476343,0.86529179,2.3862867,3.9286444,5.4298152
-120.16329,0.76739839,0.017138713,7,127,0,126.07478,1.0338916,0.57651787,7.3543684,-15.847416,16.197566,-15.481966,12.21269,0.80692114,2.3321677,3.9487423,5.4244442
-121.76096,0.82457345,0.017138713,7,255,0,125.43853,0.99840339,-0.051456907,6.8961273,-15.562731,16.504613,-15.990293,12.263025,0.87724159,2.3214221,3.9425231,5.3278017
-122.0507,0.99915848,0.017138713,8,255,0,127.82514,1.0325567,0.42955501,7.0658337,-15.950079,16.204126,-15.008131,13.509742,0.83452655,2.257466,3.9294326,5.4573817
-120.81913,0.98727703,0.017138713,8,255,0,124.5317,1.0640601,0.41519979,7.2490682,-15.908832,15.986655,-14.769002,13.094508,0.83921719,2.307952,3.9270434,5.4309515
-120.17056,0.99326127,0.017138713,8,255,0,124.96596,1.0048829,0.45464256,6.8162061,-15.13982,16.163657,-14.876868,12.844179,0.84525981,2.3484694,3.8741501,5.4551741
-123.11002,0.99416871,0.017138713,8,255,0,125.84905,1.0242744,0.56455225,6.5133583,-14.830468,16.004726,-15.628255,14.892634,0.84318256,2.3287818,3.9590313,5.5143444
-121.50236,0.99842627,0.017138713,8,255,0,128.05868,0.99433937,0.087952007,7.7088712,-15.596705,15.599348,-15.223854,10.648768,0.79722976,2.3632257,3.9214105,5.3618766
-124.49087,0.93907538,0.017138713,7,127,0,128.91015,0.96116482,-0.00011839261,7.6340202,-15.209243,15.331976,-15.28955,10.700369,0.79451147,2.3998885,3.9333621,5.3603602
-123.47997,0.91249901,0.017138713,8,255,0,129.94039,1.07831,-0.5722757,8.3058618,-16.972726,16.755192,-15.80727,14.809738,0.84319763,2.3468781,3.9252901,5.4802389
-124.47706,0.99265953,0.017138713,8,255,0,128.28791,0.94515541,0.57079992,6.1848466,-13.961774,15.562137,-15.759873,11.158758,0.84179174,2.3673039,3.9280482,5.2906738
-126.82185,0.94967989,0.017138713,7,127,0,132.05011,0.95124613,0.77473859,6.2328942,-14.250059,15.418398,-15.891511,11.734241,0.81578888,2.330537,4.0032749,5.3266332
-123.25014,0.99954702,0.017138713,8,255,0,132.48415,1.1049948,0.018738658,7.8128527,-16.775661,17.688886,-15.991625,13.596304,0.83847744,2.3428119,3.8514268,5.5004954
-121.56698,0.92665826,0.017138713,8,255,0,132.34375,1.0422498,0.20191615,7.5520405,-16.269998,16.750533,-15.912577,12.851803,0.83236897,2.3365901,3.9508154,5.4569606
-122.71946,0.8354195,0.017138713,7,159,0,125.5432,0.97114112,-0.1471173,7.7475143,-16.596465,16.70262,-15.268282,12.84612,0.842135,2.2962445,3.8823344,5.4063708
-119.08822,0.99910471,0.017138713,8,255,0,125.60242,0.97752413,0.02333511,7.9150341,-16.34435,16.579258,-15.756607,13.249782,0.82030596,2.3607054,3.9059291,5.4741188
-119.24921,0.99726626,0.017138713,7,191,0,124.76188,1.0438494,0.29768496,6.8297204,-14.94258,16.050347,-15.766735,12.482213,0.82865286,2.3454067,3.9209511,5.4186546
-119.78466,0.99293338,0.017138713,8,255,0,122.61446,1.0177655,-0.14393205,8.2266175,-16.48118,15.947428,-15.666435,12.824424,0.78422914,2.3181602,3.9540922,5.424722
-120.67773,0.95429446,0.017138713,8,255,0,124.97484,1.0204798,-0.03446718,8.1221328,-16.901054,16.776404,-15.313709,11.284492,0.82779898,2.3481121,3.901636,5.3887283
-119.96379,0.98844043,0.017138713,8,255,0,123.21545,0.945795,-0.16206024,8.0088385,-16.240275,16.080247,-15.420342,13.898844,0.80054795,2.3360922,3.9308218,5.4896302
-119.07786,0.93849045,0.017138713,7,223,0,123.35,1.0097771,0.011960875,8.0384251,-16.463899,16.34361,-16.028889,12.07222,0.79790444,2.3293172,3.9251407,5.3514298
-124.03871,0.99585002,0.017138713,8,255,0,128.659,1.1238699,0.37894009,7.0314009,-15.037713,16.771386,-16.555996,11.564189,0.82861238,2.4144984,3.8663378,5.3143299
-131.64109,0.91753594,0.017138713,8,255,0,137.78396,0.98674926,0.34556381,7.4227849,-16.394205,15.396298,-14.485572,14.921922,0.84156548,2.2385514,4.007617,5.4288788
-127.88447,0.98845808,0.017138713,8,255,0,138.54627,1.0862194,0.81254229,6.4591917,-15.003141,17.681804,-16.51158,10.314552,0.86414635,2.4111301,3.8448986,5.3545773
-127.9047,0.72015903,0.017138713,7,127,0,135.32528,1.1293219,0.2448033,6.7296429,-15.469148,17.783837,-16.549389,10.265022,0.87347204,2.3818064,3.8551468,5.303756
-122.39937,0.99230156,0.017138713,8,255,0,132.96383,0.98507855,0.2652935,7.0663524,-16.109169,17.674069,-16.008346,11.087639,0.87030031,2.3476599,3.8700932,5.3931158
-119.68115,0.99013522,0.017138713,8,255,0,126.12302,1.0351068,0.041049606,7.599249,-16.063041,16.761186,-15.313951,11.045043,0.83073156,2.3577818,3.855668,5.4126343
-119.16339,0.99875692,0.017138713,8,255,0,122.32187,1.0156702,0.20420964,7.3928862,-15.47692,16.679287,-15.509816,11.540267,0.81836949,2.396789,3.8426514,5.4397885
-119.93172,0.91855624,0.017138713,8,255,0,124.55562,1.0161222,0.11507773,7.3426736,-15.428107,16.208199,-16.247802,14.47066,0.82067798,2.3754683,3.9429222,5.4269345
-120.23431,0.92463851,0.017138713,8,255,0,123.74263,0.99782714,0.058953227,7.0812223,-15.548446,16.18248,-14.921373,11.10763,0.85027283,2.3239322,3.9052209,5.3973338
-123.85556,0.72647965,0.017138713,8,255,0,128.94849,1.0401762,0.70520943,6.199677,-15.475167,16.884012,-14.706603,12.438264,0.8870377,2.2776887,3.9015643,5.4908963
-120.30628,0.9989524,0.017138713,8,255,0,126.36495,0.99905646,0.36369588,6.9047322,-15.092207,16.099665,-16.483339,12.166749,0.83276938,2.3631803,3.9600205,5.3088211
-123.95524,0.7110674,0.017138713,8,255,0,129.49694,1.0570799,0.098059504,7.8712981,-15.550585,16.044184,-16.483476,11.203694,0.77601696,2.389433,3.9023002,5.2812212
-121.78255,0.99889234,0.017138713,8,255,0,129.79703,0.99544501,-0.56256799,8.7937809,-16.8334,15.758323,-15.346208,14.699054,0.78539009,2.3448928,3.9369507,5.5073185
-121.69359,0.98188888,0.017138713,8,255,0,128.10629,1.0714507,-0.094866198,8.2627991,-16.701343,16.930852,-16.614134,12.686731,0.81388888,2.3696671,3.8940178,5.3660571
-121.88084,0.99370749,0.017138713,8,255,0,127.59993,1.0474427,-0.35897916,8.0001991,-16.569469,17.24735,-16.519788,13.004753,0.82947027,2.3705427,3.9065088,5.4219646
-119.85003,0.97377798,0.017138713,8,255,0,124.79782,0.94626228,0.18822417,8.3832359,-16.549183,16.041766,-15.558259,13.170128,0.76514154,2.3530978,3.9110735,5.4173149
-119.95721,0.76124104,0.017138713,8,255,0,126.60841,1.0617343,-0.022244651,7.679358,-15.813477,15.915094,-15.00337,14.083285,0.81307445,2.357638,3.9151648,5.5056007
-123.57766,0.9964834,0.017138713,8,255,0,127.05154,1.0569125,0.13368266,8.1180096,-16.623536,16.193476,-15.066127,14.16064,0.80026395,2.3138812,3.9131725,5.5428946
-122.34326,0.84993257,0.017138713,8,255,0,128.11619,1.0617606,0.083677908,7.4737798,-15.317149,15.61663,-16.118807,13.732091,0.79100939,2.3679866,3.9777419,5.4220497
-118.56386,0.89479594,0.017138713,7,255,0,126.69755,1.0420222,-0.15284388,8.529092,-17.045328,16.352988,-15.573579,12.568682,0.80314849,2.3494116,3.9428722,5.4195219
-122.42582,0.79763566,0.017138713,8,255,0,125.88234,0.99344163,0.3500645,6.8344883,-15.703606,16.663224,-16.575321,13.415975,0.8755451,2.3391147,3.9837556,5.3245779
-119.45173,0.90643928,0.017138713,8,255,0,124.16625,1.029958,0.48002797,6.6703254,-15.172285,16.380138,-15.240541,11.364806,0.8578479,2.3489479,3.9160738,5.3879707
-121.11734,0.98166629,0.017138713,8,255,0,125.58826,1.0645865,0.22774942,7.4283202,-16.372188,16.31608,-15.10129,11.951628,0.85827791,2.3032083,3.9436783,5.3761519
-120.66183,0.99199473,0.017138713,8,511,0,125.32227,0.97163063,0.081668661,7.9421444,-15.642006,16.164934,-16.36519,13.564546,0.76195125,2.3855476,3.8999349,5.4414797
-120.35343,0.72418714,0.017138713,8,255,0,124.45158,1.038247,0.21811156,7.1784138,-15.228921,16.082739,-15.419034,12.195594,0.8297831,2.3953533,3.9086063,5.4055479
-120.684,0.97905444,0.017138713,8,255,0,124.58881,1.0444823,0.35805407,7.8331788,-15.822688,15.772365,-15.053266,13.259209,0.77903553,2.3671062,3.9044497,5.4875309
-119.23044,0.97503967,0.017138713,8,255,0,129.4583,1.078125,0.11585568,7.5990003,-15.820376,16.228238,-15.704615,14.323972,0.81287823,2.3646492,3.9283931,5.4739694
-123.64067,0.66528133,0.017138713,8,383,0,128.94923,1.0869505,-0.026870001,7.1662582,-14.975871,16.132125,-15.74648,13.109656,0.84518127,2.4058466,3.8914671,5.4860198
-120.613,0.89557741,0.017138713,8,255,0,129.45328,0.96538796,0.20475929,7.4854829,-15.506714,16.582994,-16.146539,12.8366,0.79254173,2.3814836,3.8671645,5.3885759
-120.20143,0.98833682,0.017138713,8,255,0,124.77714,0.95593379,-0.42050288,8.825741,-17.499275,16.619764,-15.593652,12.490177,0.81254826,2.333318,3.9148922,5.4378618
-120.13376,0.98460194,0.017138713,8,255,0,125.66568,0.93645744,-0.034128995,8.122035,-16.488193,16.222126,-15.847183,11.574072,0.80713336,2.3434132,3.9358518,5.3527647
-122.3395,0.72140207,0.017138713,8,255,0,128.51838,0.88975325,-0.38072734,8.7950829,-17.113886,15.827128,-15.559654,13.254985,0.78170696,2.314079,3.9533767,5.3901054
-118.95611,0.99838302,0.017138713,7,127,0,124.414,0.95664816,-0.37835032,8.67108,-16.813946,15.855958,-15.745488,12.239611,0.78090115,2.3435743,3.9563731,5.3731159
-118.82783,0.89852118,0.017138713,8,255,0,126.3871,1.0296722,0.45048243,6.591572,-14.965169,16.380029,-15.803959,13.018673,0.84783811,2.3439814,3.9035506,5.3920291
-124.33212,0.92325304,0.017138713,7,255,0,126.81487,1.0035378,0.61176703,7.1913044,-14.954682,15.000608,-14.735537,12.940285,0.78141557,2.3446626,3.9723197,5.4763176
-124.06393,0.99979031,0.017138713,8,255,0,126.6792,1.0187469,0.26331203,7.114699,-16.176226,18.063354,-16.465845,12.424638,0.86072597,2.3653328,3.8634733,5.4358402
-122.3571,0.98416745,0.017138713,8,511,0,128.44231,1.0081137,-0.098476882,7.2008119,-15.38649,17.319206,-16.4344,13.076609,0.84917007,2.4095926,3.829801,5.4599756
-120.02074,0.98958022,0.017138713,8,255,0,125.6695,1.057696,0.46187607,7.2711229,-16.119757,16.359007,-15.083248,13.234927,0.83157746,2.295756,3.9366109,5.4291016
-121.09791,0.98788913,0.017138713,7,255,0,124.18881,1.0234086,0.50383475,6.890441,-15.517767,15.931667,-14.98183,12.702446,0.8289862,2.2760855,3.9397382,5.3956859
-123.63263,0.94640835,0.017138713,7,127,0,128.12351,1.0241616,0.61594889,6.8840102,-15.116234,15.251923,-14.968078,12.662928,0.809873,2.2866965,3.9905365,5.4180542
-120.4191,0.98555485,0.017138713,8,255,0,130.85331,1.0239347,0.37318159,7.526847,-16.399672,17.014529,-15.479064,12.812527,0.8383963,2.346698,3.912219,5.468783
-123.02498,0.97915008,0.017138713,8,255,0,126.98599,1.0378565,0.18156722,6.9765598,-15.657458,16.050626,-14.216999,11.793971,0.86279592,2.2902706,3.8803694,5.4464532
-120.33942,0.83800717,0.017138713,8,255,0,127.79169,0.96283675,0.19203065,7.330835,-16.062251,16.370847,-14.804236,13.841379,0.84231046,2.3176216,3.9250511,5.5243902
-121.97331,0.9997112,0.017138713,8,255,0,125.9094,1.0852583,0.30724194,7.3784805,-15.579987,16.277435,-16.640937,11.802504,0.80841449,2.373687,3.9651821,5.2756295
-132.56955,0.93018998,0.017138713,7,255,0,137.20002,1.1730033,0.10903192,7.4636708,-15.362475,15.314622,-16.07746,10.278174,0.79373496,2.3413782,3.9983066,5.1703858
-123.94754,0.99920788,0.017138713,8,255,0,136.23328,1.0506784,0.18544617,8.011298,-15.777849,14.845435,-15.319506,11.582756,0.77029772,2.3433766,3.9936002,5.3015956
-127.0397,0.92761911,0.017138713,7,127,0,130.49056,1.0713686,-0.095078152,7.712403,-15.255651,14.855567,-15.611342,11.411954,0.76795834,2.3267809,3.9785063,5.3147077
-123.70642,0.97980423,0.017138713,8,255,0,130.78189,1.0418245,-0.12223611,7.9565208,-16.8683,16.760991,-15.517054,11.579365,0.81645085,2.2902544,3.9354294,5.4139733
-122.50284,0.55144184,0.017138713,8,255,0,129.80615,0.9782341,-0.23311705,8.3678041,-16.697686,15.833137,-15.375891,13.788267,0.81220155,2.3472639,3.9465483,5.3976207
-121.15254,0.96762959,0.017138713,7,191,0,129.85397,1.0736636,0.0012571676,8.2963612,-16.810668,16.337901,-15.529219,11.450212,0.80746907,2.3338427,3.9125338,5.3760102
-121.02216,0.8480465,0.017138713,8,255,0,125.6131,1.0586772,-0.12836921,8.3005554,-16.565863,16.305421,-15.662495,11.388113,0.7831349,2.3604353,3.9216062,5.349896
-121.88033,0.93427015,0.017138713,8,255,0,127.32698,0.98271882,0.27388939,7.2956032,-15.543683,15.636652,-15.681768,12.004932,0.81863956,2.3461287,3.9943483,5.3207953
